STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       5906;19150301;19150331;    5;  -999;   4.80;    8.00;    1.50;-999;-999;-999;-999;-999;    5;    42.0;-999;eor
       5906;19150401;19150430;    5;  -999;   9.30;   13.60;    4.20;-999;-999;-999;-999;-999;    5;    46.0;-999;eor
       5906;19150501;19150531;    5;  -999;  15.50;   20.50;   10.40;-999;-999;-999;-999;-999;    5;    54.0;-999;eor
       5906;19150601;19150630;    5;  -999;  19.90;   25.20;   14.30;-999;-999;-999;-999;-999;    5;    20.0;-999;eor
       5906;19150701;19150731;    5;  -999;  18.60;   22.60;   14.30;-999;-999;-999;-999;-999;    5;    52.0;-999;eor
       5906;19150801;19150831;    5;  -999;  17.70;   21.90;   13.80;-999;-999;-999;-999;-999;    5;    69.0;-999;eor
       5906;19150901;19150930;    5;  -999;  14.20;   18.60;   10.10;-999;-999;-999;-999;-999;    5;    17.0;-999;eor
       5906;19151001;19151031;    5;  -999;   8.50;   11.70;    5.40;-999;-999;-999;-999;-999;    5;    26.0;-999;eor
       5906;19151101;19151130;    5;  -999;   3.40;    6.10;    0.90;-999;-999;-999;-999;-999;    5;    13.0;-999;eor
       5906;19151201;19151231;    5;  -999;   6.30;    8.70;    4.00;-999;-999;-999;-999;-999;    5;    59.0;-999;eor
       5906;19160101;19160131;    5;  -999;   6.00;    8.30;    3.80;-999;-999;-999;-999;-999;    5;    38.0;-999;eor
       5906;19160201;19160229;    5;  -999;   3.60;    6.20;    0.60;-999;-999;-999;-999;-999;    5;    37.0;-999;eor
       5906;19160301;19160331;    5;  -999;   6.80;   10.70;    2.60;-999;-999;-999;-999;-999;    5;    39.0;-999;eor
       5906;19160401;19160430;    5;  -999;  10.40;   15.00;    5.70;-999;-999;-999;-999;-999;    5;    36.0;-999;eor
       5906;19160501;19160531;    5;  -999;  15.50;   19.90;   10.40;-999;-999;-999;-999;-999;    5;    32.0;-999;eor
       5906;19160601;19160630;    5;  -999;  14.80;   18.40;   10.70;-999;-999;-999;-999;-999;    5;    67.0;-999;eor
       5906;19160701;19160731;    5;  -999;  18.30;   22.50;   13.90;-999;-999;-999;-999;-999;    5;    65.0;-999;eor
       5906;19160801;19160831;    5;  -999;  18.40;   22.80;   14.50;-999;-999;-999;-999;-999;    5;    66.0;-999;eor
       5906;19160901;19160930;    5;  -999;  14.00;   18.70;   10.10;-999;-999;-999;-999;-999;    5;    55.0;-999;eor
       5906;19161001;19161031;    5;  -999;  10.30;   13.90;    7.50;-999;-999;-999;-999;-999;    5;    40.0;-999;eor
       5906;19161101;19161130;    5;  -999;   5.60;    8.60;    3.20;-999;-999;-999;-999;-999;    5;    29.0;-999;eor
       5906;19161201;19161231;    5;  -999;   3.10;    5.30;    0.80;-999;-999;-999;-999;-999;    5;    39.0;-999;eor
       5906;19170101;19170131;    5;  -999;  -0.50;    1.60;   -2.40;-999;-999;-999;-999;-999;    5;    16.0;-999;eor
       5906;19170201;19170228;    5;  -999;  -1.90;    1.40;   -5.50;-999;-999;-999;-999;-999;    5;    10.0;-999;eor
       5906;19170301;19170331;    5;  -999;   2.70;    5.70;   -0.50;-999;-999;-999;-999;-999;    5;    31.0;-999;eor
       5906;19170401;19170430;    5;  -999;   6.80;   10.70;    2.80;-999;-999;-999;-999;-999;    5;    15.0;-999;eor
       5906;19170501;19170531;    5;  -999;  18.50;   23.40;   12.30;-999;-999;-999;-999;-999;    5;    36.0;-999;eor
       5906;19170601;19170630;    5;  -999;  20.30;   25.50;   15.30;-999;-999;-999;-999;-999;    5;   183.0;-999;eor
       5906;19170701;19170731;    5;  -999;  19.30;   23.50;   14.90;-999;-999;-999;-999;-999;    5;    79.0;-999;eor
       5906;19170801;19170831;    5;  -999;  18.20;   22.50;   14.50;-999;-999;-999;-999;-999;    5;    98.0;-999;eor
       5906;19170901;19170930;    5;  -999;  17.10;   22.00;   12.30;-999;-999;-999;-999;-999;    5;    13.0;-999;eor
       5906;19171001;19171031;    5;  -999;   8.60;   12.20;    5.50;-999;-999;-999;-999;-999;    5;    72.0;-999;eor
       5906;19171101;19171130;    5;  -999;   5.90;    8.40;    3.60;-999;-999;-999;-999;-999;    5;    19.0;-999;eor
       5906;19171201;19171231;    5;  -999;  -1.00;    1.50;   -3.40;-999;-999;-999;-999;-999;    5;    11.0;-999;eor
       5906;19180101;19180131;    5;  -999;   1.70;    4.50;   -1.60;-999;-999;-999;-999;-999;    5;    43.0;-999;eor
       5906;19180201;19180228;    5;  -999;   3.50;    6.00;    0.60;-999;-999;-999;-999;-999;    5;    30.0;-999;eor
       5906;19180301;19180331;    5;  -999;   6.30;   10.70;    1.80;-999;-999;-999;-999;-999;    5;    18.0;-999;eor
       5906;19180401;19180430;    5;  -999;  10.40;   14.20;    6.50;-999;-999;-999;-999;-999;    5;    70.0;-999;eor
       5906;19180501;19180531;    5;  -999;  16.80;   21.40;   11.60;-999;-999;-999;-999;-999;    5;    27.0;-999;eor
       5906;19180601;19180630;    5;  -999;  15.50;   19.50;   10.50;-999;-999;-999;-999;-999;    5;    34.0;-999;eor
       5906;19180701;19180731;    5;  -999;  19.10;   23.40;   14.60;-999;-999;-999;-999;-999;    5;    49.0;-999;eor
       5906;19180801;19180831;    5;  -999;  18.60;   22.80;   14.30;-999;-999;-999;-999;-999;    5;    35.0;-999;eor
       5906;19180901;19180930;    5;  -999;  15.00;   19.20;   11.30;-999;-999;-999;-999;-999;    5;    82.0;-999;eor
       5906;19181001;19181031;    5;  -999;   8.70;   12.20;    6.00;-999;-999;-999;-999;-999;    5;    44.0;-999;eor
       5906;19181101;19181130;    5;  -999;   4.00;    6.50;    1.70;-999;-999;-999;-999;-999;    5;    31.0;-999;eor
       5906;19181201;19181231;    5;  -999;   5.90;    7.90;    3.60;-999;-999;-999;-999;-999;    5;    49.0;-999;eor
       5906;19190101;19190131;    5;  -999;   2.40;    4.30;    0.60;-999;-999;-999;-999;-999;    5;    16.0;-999;eor
       5906;19190201;19190228;    5;  -999;   1.40;    4.20;   -1.40;-999;-999;-999;-999;-999;    5;    39.0;-999;eor
       5906;19190301;19190331;    5;  -999;   5.70;    8.90;    2.20;-999;-999;-999;-999;-999;    5;    49.0;-999;eor
       5906;19190401;19190430;    5;  -999;   7.20;   10.90;    3.60;-999;-999;-999;-999;-999;    5;    50.0;-999;eor
       5906;19190501;19190531;    5;  -999;  14.20;   19.20;    8.20;-999;-999;-999;-999;-999;    5;     9.0;-999;eor
       5906;19190601;19190630;    5;  -999;  17.50;   22.30;   12.80;-999;-999;-999;-999;-999;    5;    46.0;-999;eor
       5906;19190701;19190731;    5;  -999;  15.50;   19.60;   11.70;-999;-999;-999;-999;-999;    5;   112.0;-999;eor
       5906;19190801;19190831;    5;  -999;  18.70;   23.80;   13.90;-999;-999;-999;-999;-999;    5;    41.0;-999;eor
       5906;19190901;19190930;    5;  -999;  16.80;   22.00;   12.20;-999;-999;-999;-999;-999;    5;    64.0;-999;eor
       5906;19191001;19191031;    5;  -999;   7.10;   10.60;    4.30;-999;-999;-999;-999;-999;    5;    23.0;-999;eor
       5906;19191101;19191130;    5;  -999;   3.00;    5.40;    1.00;-999;-999;-999;-999;-999;    5;    71.0;-999;eor
       5906;19191201;19191231;    5;  -999;   3.10;    5.50;    0.80;-999;-999;-999;-999;-999;    5;    55.0;-999;eor
       5906;19200101;19200131;    5;  -999;   4.10;    6.50;    1.80;-999;-999;-999;-999;-999;    5;    61.0;-999;eor
       5906;19200201;19200229;    5;  -999;   4.00;    7.60;    0.80;-999;-999;-999;-999;-999;    5;     9.0;-999;eor
       5906;19200301;19200331;    5;  -999;   7.90;   12.40;    3.50;-999;-999;-999;-999;-999;    5;    28.0;-999;eor
       5906;19200401;19200430;    5;  -999;  11.00;   15.10;    7.50;-999;-999;-999;-999;-999;    5;    47.0;-999;eor
       5906;19200501;19200531;    5;  -999;  16.20;   21.30;   11.10;-999;-999;-999;-999;-999;    5;    42.0;-999;eor
       5906;19200601;19200630;    5;  -999;  17.50;   22.40;   12.40;-999;-999;-999;-999;-999;    5;    12.0;-999;eor
       5906;19200701;19200731;    5;  -999;  19.10;   24.20;   14.30;-999;-999;-999;-999;-999;    5;   118.0;-999;eor
       5906;19200801;19200831;    5;  -999;  16.90;   21.20;   12.60;-999;-999;-999;-999;-999;    5;   100.0;-999;eor
       5906;19200901;19200930;    5;  -999;  15.20;   19.50;   11.50;-999;-999;-999;-999;-999;    5;    82.0;-999;eor
       5906;19201001;19201031;    5;  -999;   9.60;   14.10;    5.90;-999;-999;-999;-999;-999;    5;    40.0;-999;eor
       5906;19201101;19201130;    5;  -999;   1.90;    5.10;   -1.00;-999;-999;-999;-999;-999;    5;     3.0;-999;eor
       5906;19201201;19201231;    5;  -999;   2.20;    4.10;    0.00;-999;-999;-999;-999;-999;    5;    36.0;-999;eor
       5906;19210101;19210131;    5;  -999;   5.70;    7.90;    3.40;-999;-999;-999;-999;-999;    5;    32.0;-999;eor
       5906;19210201;19210228;    5;  -999;   3.00;    5.80;    0.10;-999;-999;-999;-999;-999;    5;     6.0;-999;eor
       5906;19210301;19210331;    5;  -999;   7.00;   12.30;    1.80;-999;-999;-999;-999;-999;    5;    13.0;-999;eor
       5906;19210401;19210430;    5;  -999;  10.00;   15.20;    4.20;-999;-999;-999;-999;-999;    5;    12.0;-999;eor
       5906;19210501;19210531;    5;  -999;  16.00;   21.00;   10.40;-999;-999;-999;-999;-999;    5;    49.0;-999;eor
       5906;19210601;19210630;    5;  -999;  17.10;   21.60;   12.20;-999;-999;-999;-999;-999;    5;    19.0;-999;eor
       5906;19210701;19210731;    5;  -999;  21.90;   27.40;   15.70;-999;-999;-999;-999;-999;    5;    23.0;-999;eor
       5906;19210801;19210831;    5;  -999;  19.50;   25.20;   14.40;-999;-999;-999;-999;-999;    5;    49.0;-999;eor
       5906;19210901;19210930;    5;  -999;  16.10;   21.20;   10.80;-999;-999;-999;-999;-999;    5;    28.0;-999;eor
       5906;19211001;19211031;    5;  -999;  13.00;   18.60;    8.50;-999;-999;-999;-999;-999;    5;     9.0;-999;eor
       5906;19211101;19211130;    5;  -999;   0.20;    2.80;   -1.70;-999;-999;-999;-999;-999;    5;    27.0;-999;eor
       5906;19211201;19211231;    5;  -999;   1.30;    3.90;   -1.30;-999;-999;-999;-999;-999;    5;    20.0;-999;eor
       5906;19220101;19220131;    5;  -999;   0.00;    1.90;   -3.00;-999;-999;-999;-999;-999;    5;    38.0;-999;eor
       5906;19220201;19220228;    5;  -999;   1.70;    4.80;   -2.90;-999;-999;-999;-999;-999;    5;    30.0;-999;eor
       5906;19220301;19220331;    5;  -999;   5.80;    9.20;    1.70;-999;-999;-999;-999;-999;    5;    53.0;-999;eor
       5906;19220401;19220430;    5;  -999;   7.60;   11.20;    3.40;-999;-999;-999;-999;-999;    5;    96.0;-999;eor
       5906;19220501;19220531;    5;  -999;  16.10;   21.20;   10.00;-999;-999;-999;-999;-999;    5;    31.0;-999;eor
       5906;19220601;19220630;    5;  -999;  18.60;   23.00;   13.20;-999;-999;-999;-999;-999;    5;    43.0;-999;eor
       5906;19220701;19220731;    5;  -999;  17.80;   22.00;   13.20;-999;-999;-999;-999;-999;    5;    54.0;-999;eor
       5906;19220801;19220831;    5;  -999;  17.80;   22.00;   13.20;-999;-999;-999;-999;-999;    5;   123.0;-999;eor
       5906;19220901;19220930;    5;  -999;  13.00;   16.70;   10.00;-999;-999;-999;-999;-999;    5;   120.0;-999;eor
       5906;19221001;19221031;    5;  -999;   6.80;   10.00;    4.20;-999;-999;-999;-999;-999;    5;    68.0;-999;eor
       5906;19221101;19221130;    5;  -999;   3.90;    6.40;    1.50;-999;-999;-999;-999;-999;    5;    44.0;-999;eor
       5906;19221201;19221231;    5;  -999;   3.20;    5.40;    1.00;-999;-999;-999;-999;-999;    5;    42.0;-999;eor
       5906;19230101;19230131;    5;  -999;   2.60;    4.40;    0.80;-999;-999;-999;-999;-999;    5;    56.0;-999;eor
       5906;19230201;19230228;    5;  -999;   4.30;    6.80;    2.00;-999;-999;-999;-999;-999;    5;    52.0;-999;eor
       5906;19230301;19230331;    5;  -999;   7.30;   11.00;    3.90;-999;-999;-999;-999;-999;    5;    29.0;-999;eor
       5906;19230401;19230430;    5;  -999;   9.40;   13.80;    4.70;-999;-999;-999;-999;-999;    5;    51.0;-999;eor
       5906;19230501;19230531;    5;  -999;  13.70;   18.20;    9.10;-999;-999;-999;-999;-999;    5;    69.0;-999;eor
       5906;19230601;19230630;    5;  -999;  13.20;   16.50;    9.40;-999;-999;-999;-999;-999;    5;    50.0;-999;eor
       5906;19230701;19230731;    5;  -999;  21.40;   26.60;   15.70;-999;-999;-999;-999;-999;    5;    51.0;-999;eor
       5906;19230801;19230831;    5;  -999;  18.50;   23.80;   13.40;-999;-999;-999;-999;-999;    5;    40.0;-999;eor
       5906;19230901;19230930;    5;  -999;  15.20;   19.70;   10.90;-999;-999;-999;-999;-999;    5;    52.0;-999;eor
       5906;19231001;19231031;    5;  -999;  11.50;   14.80;    8.50;-999;-999;-999;-999;-999;    5;   125.0;-999;eor
       5906;19231101;19231130;    5;  -999;   4.40;    6.60;    2.20;-999;-999;-999;-999;-999;    5;    43.0;-999;eor
       5906;19231201;19231231;    5;  -999;   1.00;    3.10;   -1.20;-999;-999;-999;-999;-999;    5;    42.0;-999;eor
       5906;19240101;19240131;    5;  -999;  -1.30;    1.30;   -4.30;-999;-999;-999;-999;-999;    5;     9.0;-999;eor
       5906;19240201;19240229;    5;  -999;   0.30;    2.80;   -2.40;-999;-999;-999;-999;-999;    5;    16.0;-999;eor
       5906;19240301;19240331;    5;  -999;   5.40;    9.60;    1.40;-999;-999;-999;-999;-999;    5;    30.0;-999;eor
       5906;19240401;19240430;    5;  -999;   9.20;   13.50;    4.90;-999;-999;-999;-999;-999;    5;    76.0;-999;eor
       5906;19240501;19240531;    5;  -999;  16.40;   21.20;   11.60;-999;-999;-999;-999;-999;    5;    34.0;-999;eor
       5906;19240601;19240630;    5;  -999;  17.60;   22.40;   12.80;-999;-999;-999;-999;-999;    5;    43.0;-999;eor
       5906;19240701;19240731;    5;  -999;  19.50;   24.00;   14.90;-999;-999;-999;-999;-999;    5;    54.0;-999;eor
       5906;19240801;19240831;    5;  -999;  16.10;   20.20;   12.80;-999;-999;-999;-999;-999;    5;   107.0;-999;eor
       5906;19240901;19240930;    5;  -999;  15.30;   19.70;   11.70;-999;-999;-999;-999;-999;    5;    89.0;-999;eor
       5906;19241001;19241031;    5;  -999;  10.80;   14.50;    7.60;-999;-999;-999;-999;-999;    5;    61.0;-999;eor
       5906;19241101;19241130;    5;  -999;   4.10;    6.70;    1.70;-999;-999;-999;-999;-999;    5;    48.0;-999;eor
       5906;19241201;19241231;    5;  -999;   2.00;    4.10;    0.00;-999;-999;-999;-999;-999;    5;     9.0;-999;eor
       5906;19250101;19250131;    5;  -999;   3.90;    6.30;    1.40;-999;-999;-999;-999;-999;    5;    30.0;-999;eor
       5906;19250201;19250228;    5;  -999;   5.60;    8.80;    2.80;-999;-999;-999;-999;-999;    5;    30.0;-999;eor
       5906;19250301;19250331;    5;  -999;   3.50;    6.70;    0.30;-999;-999;-999;-999;-999;    5;    43.0;-999;eor
       5906;19250401;19250430;    5;  -999;  10.60;   15.40;    5.80;-999;-999;-999;-999;-999;    5;    36.0;-999;eor
       5906;19250501;19250531;    5;  -999;  16.20;   21.10;   10.60;-999;-999;-999;-999;-999;    5;    39.0;-999;eor
       5906;19250601;19250630;    5;  -999;  17.90;   22.70;   12.30;-999;-999;-999;-999;-999;    5;    29.0;-999;eor
       5906;19250701;19250731;    5;  -999;  20.00;   25.00;   15.10;-999;-999;-999;-999;-999;    5;    31.0;-999;eor
       5906;19250801;19250831;    5;  -999;  18.80;   23.30;   14.70;-999;-999;-999;-999;-999;    5;    61.0;-999;eor
       5906;19250901;19250930;    5;  -999;  12.70;   16.40;    9.10;-999;-999;-999;-999;-999;    5;    86.0;-999;eor
       5906;19251001;19251031;    5;  -999;  10.60;   14.40;    6.80;-999;-999;-999;-999;-999;    5;    26.0;-999;eor
       5906;19251101;19251130;    5;  -999;   3.40;    5.50;    1.10;-999;-999;-999;-999;-999;    5;    40.0;-999;eor
       5906;19251201;19251231;    5;  -999;   1.60;    4.10;   -1.40;-999;-999;-999;-999;-999;    5;    53.0;-999;eor
       5906;19260101;19260131;    5;  -999;   2.10;    4.80;   -0.60;-999;-999;-999;-999;-999;    5;    28.0;-999;eor
       5906;19260201;19260228;    5;  -999;   7.70;   11.00;    4.60;-999;-999;-999;-999;-999;    5;    41.0;-999;eor
       5906;19260301;19260331;    5;  -999;   6.40;   10.60;    2.60;-999;-999;-999;-999;-999;    5;    26.0;-999;eor
       5906;19260401;19260430;    5;  -999;  12.20;   17.90;    6.90;-999;-999;-999;-999;-999;    5;    11.0;-999;eor
       5906;19260501;19260531;    5;  -999;  12.70;   16.80;    8.50;-999;-999;-999;-999;-999;    5;    80.0;-999;eor
       5906;19260601;19260630;    5;  -999;  15.80;   20.30;   11.80;-999;-999;-999;-999;-999;    5;    65.0;-999;eor
       5906;19260701;19260731;    5;  -999;  19.40;   24.00;   15.40;-999;-999;-999;-999;-999;    5;    51.0;-999;eor
       5906;19260801;19260831;    5;  -999;  18.50;   23.70;   13.50;-999;-999;-999;-999;-999;    5;    30.0;-999;eor
       5906;19260901;19260930;    5;  -999;  17.60;   22.90;   12.60;-999;-999;-999;-999;-999;    5;    18.0;-999;eor
       5906;19261001;19261031;    5;  -999;  10.10;   13.60;    6.70;-999;-999;-999;-999;-999;    5;    65.0;-999;eor
       5906;19261101;19261130;    5;  -999;   7.60;   10.30;    5.10;-999;-999;-999;-999;-999;    5;    20.0;-999;eor
       5906;19261201;19261231;    5;  -999;   1.30;    2.90;   -0.60;-999;-999;-999;-999;-999;    5;    19.0;-999;eor
       5906;19270101;19270131;    5;  -999;   3.40;    5.10;    1.50;-999;-999;-999;-999;-999;    5;    25.0;-999;eor
       5906;19270201;19270228;    5;  -999;   3.10;    6.40;    0.10;-999;-999;-999;-999;-999;    5;    38.0;-999;eor
       5906;19270301;19270331;    5;  -999;   7.80;   11.90;    4.20;-999;-999;-999;-999;-999;    5;    31.0;-999;eor
       5906;19270401;19270430;    5;  -999;   9.80;   14.30;    5.90;-999;-999;-999;-999;-999;    5;    74.0;-999;eor
       5906;19270501;19270531;    5;  -999;  14.10;   19.20;    8.90;-999;-999;-999;-999;-999;    5;    25.0;-999;eor
       5906;19270601;19270630;    5;  -999;  16.00;   21.90;   12.10;-999;-999;-999;-999;-999;    5;    57.0;-999;eor
       5906;19270701;19270731;    5;  -999;  19.30;   24.40;   15.00;-999;-999;-999;-999;-999;    5;    98.0;-999;eor
       5906;19270801;19270831;    5;  -999;  18.30;   22.90;   14.50;-999;-999;-999;-999;-999;    5;    94.0;-999;eor
       5906;19270901;19270930;    5;  -999;  15.70;   19.80;   12.20;-999;-999;-999;-999;-999;    5;    56.0;-999;eor
       5906;19271001;19271031;    5;  -999;  10.40;   14.70;    6.70;-999;-999;-999;-999;-999;    5;    16.0;-999;eor
       5906;19271101;19271130;    5;  -999;   4.80;    7.00;    3.20;-999;-999;-999;-999;-999;    5;    85.0;-999;eor
       5906;19271201;19271231;    5;  -999;  -0.10;    2.10;   -2.20;-999;-999;-999;-999;-999;    5;    28.0;-999;eor
       5906;19280101;19280131;    5;  -999;   3.90;    6.30;    1.60;-999;-999;-999;-999;-999;    5;    16.0;-999;eor
       5906;19280201;19280229;    5;  -999;   5.20;    8.80;    1.80;-999;-999;-999;-999;-999;    5;    44.0;-999;eor
       5906;19280301;19280331;    5;  -999;   5.80;   10.10;    2.00;-999;-999;-999;-999;-999;    5;    17.0;-999;eor
       5906;19280401;19280430;    5;  -999;  10.40;   14.70;    6.10;-999;-999;-999;-999;-999;    5;    66.0;-999;eor
       5906;19280501;19280531;    5;  -999;  12.40;   16.90;    8.00;-999;-999;-999;-999;-999;    5;    28.0;-999;eor
       5906;19280601;19280630;    5;  -999;  17.00;   21.60;   12.10;-999;-999;-999;-999;-999;    5;    64.0;-999;eor
       5906;19280701;19280731;    5;  -999;  21.50;   26.70;   15.90;-999;-999;-999;-999;-999;    5;    32.0;-999;eor
       5906;19280801;19280831;    5;  -999;  18.90;   23.90;   14.50;-999;-999;-999;-999;-999;    5;    53.0;-999;eor
       5906;19280901;19280930;    5;  -999;  15.20;   20.30;   10.10;-999;-999;-999;-999;-999;    5;    21.0;-999;eor
       5906;19281001;19281031;    5;  -999;  10.40;   14.10;    6.90;-999;-999;-999;-999;-999;    5;    49.0;-999;eor
       5906;19281101;19281130;    5;  -999;   7.50;   10.00;    5.40;-999;-999;-999;-999;-999;    5;    40.0;-999;eor
       5906;19281201;19281231;    5;  -999;   1.60;    3.50;   -0.10;-999;-999;-999;-999;-999;    5;    60.0;-999;eor
       5906;19290101;19290131;    5;  -999;  -3.00;   -0.90;   -5.30;-999;-999;-999;-999;-999;    5;    22.0;-999;eor
       5906;19290201;19290228;    5;  -999;  -7.00;   -2.90;  -11.10;-999;-999;-999;-999;-999;    5;    16.0;-999;eor
       5906;19290301;19290331;    5;  -999;   4.90;    9.50;    0.70;-999;-999;-999;-999;-999;    5;     5.0;-999;eor
       5906;19290401;19290430;    5;  -999;   7.50;   12.20;    2.70;-999;-999;-999;-999;-999;    5;    21.0;-999;eor
       5906;19290501;19290531;    5;  -999;  15.60;   20.70;   10.10;-999;-999;-999;-999;-999;    5;    12.0;-999;eor
       5906;19290601;19290630;    5;  -999;  17.30;   22.10;   13.00;-999;-999;-999;-999;-999;    5;    69.0;-999;eor
       5906;19290701;19290731;    5;  -999;  20.80;   25.40;   15.90;-999;-999;-999;-999;-999;    5;    46.0;-999;eor
       5906;19290801;19290831;    5;  -999;  20.00;   24.90;   14.80;-999;-999;-999;-999;-999;    5;    37.0;-999;eor
       5906;19290901;19290930;    5;  -999;  18.50;   23.90;   13.30;-999;-999;-999;-999;-999;    5;    40.0;-999;eor
       5906;19291001;19291031;    5;  -999;  11.80;   15.40;    8.70;-999;-999;-999;-999;-999;    5;    40.0;-999;eor
       5906;19291101;19291130;    5;  -999;   5.50;    8.00;    2.80;-999;-999;-999;-999;-999;    5;    23.0;-999;eor
       5906;19291201;19291231;    5;  -999;   5.60;    8.10;    2.90;-999;-999;-999;-999;-999;    5;    55.0;-999;eor
       5906;19300101;19300131;    5;  -999;   3.30;    5.90;    0.90;-999;-999;-999;-999;-999;    5;    23.0;-999;eor
       5906;19300201;19300228;    5;  -999;   2.30;    5.90;   -0.90;-999;-999;-999;-999;-999;    5;    23.0;-999;eor
       5906;19300301;19300331;    5;  -999;   7.00;   11.90;    2.80;-999;-999;-999;-999;-999;    5;    39.0;-999;eor
       5906;19300401;19300430;    5;  -999;  11.00;   15.90;    6.30;-999;-999;-999;-999;-999;    5;    66.0;-999;eor
       5906;19300501;19300531;    5;  -999;  14.00;   18.80;    9.40;-999;-999;-999;-999;-999;    5;    93.0;-999;eor
       5906;19300601;19300630;    5;  -999;  21.30;   27.00;   15.10;-999;-999;-999;-999;-999;    5;    40.0;-999;eor
       5906;19300701;19300731;    5;  -999;  18.50;   25.50;   14.50;-999;-999;-999;-999;-999;    5;    83.0;-999;eor
       5906;19300801;19300831;    5;  -999;  18.40;   23.90;   13.40;-999;-999;-999;-999;-999;    5;    46.0;-999;eor
       5906;19300901;19300930;    5;  -999;  15.40;   20.20;   11.80;-999;-999;-999;-999;-999;    5;    52.0;-999;eor
       5906;19301001;19301031;    5;  -999;  10.60;   14.50;    7.70;-999;-999;-999;-999;-999;    5;   101.0;-999;eor
       5906;19301101;19301130;    5;  -999;   8.10;   11.10;    5.50;-999;-999;-999;-999;-999;    5;    68.0;-999;eor
       5906;19301201;19301231;    5;  -999;   2.00;    4.60;   -0.40;-999;-999;-999;-999;-999;    5;    24.0;-999;eor
       5906;19310101;19310131;    5;  -999;   2.40;    4.80;    0.20;-999;-999;-999;-999;-999;    5;    59.0;-999;eor
       5906;19310201;19310228;    5;  -999;   1.10;    3.90;   -1.40;-999;-999;-999;-999;-999;    5;    30.0;-999;eor
       5906;19310301;19310331;    5;  -999;   3.90;    9.00;   -1.00;-999;-999;-999;-999;-999;    5;    12.0;-999;eor
       5906;19310401;19310430;    5;  -999;   8.40;   13.30;    4.10;-999;-999;-999;-999;-999;    5;    72.0;-999;eor
       5906;19310501;19310531;    5;  -999;  17.90;   23.40;   12.20;-999;-999;-999;-999;-999;    5;    52.0;-999;eor
       5906;19310601;19310630;    5;  -999;  19.40;   25.20;   13.90;-999;-999;-999;-999;-999;    5;    72.0;-999;eor
       5906;19310701;19310731;    5;  -999;  18.80;   23.50;   14.50;-999;-999;-999;-999;-999;    5;    96.0;-999;eor
       5906;19310801;19310831;    5;  -999;  17.50;   22.00;   13.80;-999;-999;-999;-999;-999;    5;   120.0;-999;eor
       5906;19310901;19310930;    5;  -999;  12.10;   17.20;    8.50;-999;-999;-999;-999;-999;    5;    40.0;-999;eor
       5906;19311001;19311031;    5;  -999;   9.30;   15.00;    5.00;-999;-999;-999;-999;-999;    5;    16.0;-999;eor
       5906;19311101;19311130;    5;  -999;   6.30;    9.70;    3.60;-999;-999;-999;-999;-999;    5;    24.0;-999;eor
       5906;19311201;19311231;    5;  -999;   0.70;    3.40;   -1.90;-999;-999;-999;-999;-999;    5;    39.0;-999;eor
       5906;19320101;19320131;    5;  -999;   3.20;    6.00;    0.30;-999;-999;-999;-999;-999;    5;    36.0;-999;eor
       5906;19320201;19320229;    5;  -999;  -0.20;    4.10;   -3.70;-999;-999;-999;-999;-999;    5;    15.0;-999;eor
       5906;19320301;19320331;    5;  -999;   3.90;    9.20;   -0.90;-999;-999;-999;-999;-999;    5;    19.0;-999;eor
       5906;19320401;19320430;    5;  -999;   9.00;   13.70;    5.10;-999;-999;-999;-999;-999;    5;    53.0;-999;eor
       5906;19320501;19320531;    5;  -999;  14.10;   19.70;    9.60;-999;-999;-999;-999;-999;    5;    90.0;-999;eor
       5906;19320601;19320630;    5;  -999;  17.10;   22.40;   11.90;-999;-999;-999;-999;-999;    5;    57.0;-999;eor
       5906;19320701;19320731;    5;  -999;  19.40;   24.30;   15.20;-999;-999;-999;-999;-999;    5;   107.0;-999;eor
       5906;19320801;19320831;    5;  -999;  21.40;   27.30;   16.10;-999;-999;-999;-999;-999;    5;    52.0;-999;eor
       5906;19320901;19320930;    5;  -999;  17.40;   22.40;   13.60;-999;-999;-999;-999;-999;    5;    89.0;-999;eor
       5906;19321001;19321031;    5;  -999;  10.40;   14.30;    7.50;-999;-999;-999;-999;-999;    5;    68.0;-999;eor
       5906;19321101;19321130;    5;  -999;   6.00;    8.50;    3.80;-999;-999;-999;-999;-999;    5;    34.0;-999;eor
       5906;19321201;19321231;    5;  -999;   0.40;    2.40;   -1.30;-999;-999;-999;-999;-999;    5;     9.0;-999;eor
       5906;19330101;19330131;    5;  -999;  -0.40;    2.60;   -3.20;-999;-999;-999;-999;-999;    5;    29.0;-999;eor
       5906;19330201;19330228;    5;  -999;   2.90;    6.50;   -0.50;-999;-999;-999;-999;-999;    5;    20.0;-999;eor
       5906;19330301;19330331;    5;  -999;   8.00;   14.00;    2.80;-999;-999;-999;-999;-999;    5;    21.0;-999;eor
       5906;19330401;19330430;    5;  -999;  10.30;   15.90;    5.10;-999;-999;-999;-999;-999;    5;     9.0;-999;eor
       5906;19330501;19330531;    5;  -999;  13.70;   18.70;    9.20;-999;-999;-999;-999;-999;    5;   137.0;-999;eor
